"","file","word","n","f","tf_idf"
"23973","55","new",2,44,31.0527803855505
"23974","55","operations",2,20,25.5843972217934
"23975","55","optimal",2,7,18.3033064245739
"23976","55","option",2,4,14.4220647661728
"23977","55","options",2,15,23.5891646567968
"23978","55","organizations",2,30,28.3965195788544
"23979","55","organize",2,7,18.3033064245739
"23980","55","part",2,12,22.0415420452914
"23981","55","people",2,24,26.848896967349
"23982","55","play",2,7,18.3033064245739
"23983","55","presentation",2,51,32.0767168097886
"23984","55","product",2,29,28.1613937702464
"23985","55","proprietary",2,51,32.0767168097886
"23986","55","quickly",2,3,12.4268322011762
"23987","55","regulators",2,2,9.61470984411521
"23988","55","relations",2,3,12.4268322011762
"23989","55","response",2,8,19.2294196882304
"23990","55","services",2,28,27.9180162686891
"23991","55","share",2,22,26.2454254634929
"23992","55","standardization",2,1,4.8073549220576
"23993","55","strategy",2,39,30.2161592939592
"23994","55","structure",2,8,19.2294196882304
"23995","55","summit",2,51,32.0767168097886
"23996","55","suppliers",2,3,12.4268322011762
"23997","55","tell",2,3,12.4268322011762
"23998","55","think",2,14,23.1106613466315
"23999","55","trend",2,4,14.4220647661728
"24000","55","unions",2,1,4.8073549220576
"24001","55","use",2,51,32.0767168097886
"24002","55","welch",2,1,4.8073549220576
"24003","55","welldefined",2,1,4.8073549220576
"24004","55","10",1,50,38.5832309451311
"24005","55","11",1,47,38.064823829854
"24006","55","12",1,47,38.064823829854
"24007","55","13",1,47,38.064823829854
"24008","55","14",1,44,37.5122120041878
"24009","55","15",1,51,38.7491421517601
"24010","55","16",1,44,37.5122120041878
"24011","55","17",1,44,37.5122120041878
"24012","55","18",1,44,37.5122120041878
"24013","55","19",1,39,36.5015615128215
"24014","55","22",1,51,38.7491421517601
"24015","55","23",1,51,38.7491421517601
"24016","55","7",1,51,38.7491421517601
"24017","55","8",1,51,38.7491421517601
"24018","55","9",1,48,38.2412143901278
"24019","55","ab",1,1,5.8073549220576
"24020","55","adaptation",1,1,5.8073549220576
"24021","55","allow",1,8,23.2294196882304
"24022","55","applying",1,10,25.0989703946232
"24023","55","audience",1,51,38.7491421517601
"24024","55","autonomy",1,6,20.8191496239549
"24025","55","best",1,29,34.019374765374
"24026","55","brazil",1,51,38.7491421517601
"24027","55","buyin",1,1,5.8073549220576
"24028","55","buying",1,9,24.2162344817371
"24029","55","cases",1,28,33.7253711907467
"24030","55","change",1,22,31.7048570821302
"24031","55","collaboration",1,14,27.9180162686891
"24032","55","competition",1,7,22.1106613466315
"24033","55","contain",1,51,38.7491421517601
"24034","55","copied",1,51,38.7491421517601
"24035","55","corporate",1,10,25.0989703946232
"24036","55","costbenefit",1,3,15.0117947018973
"24037","55","cultural",1,4,17.4220647661728
"24038","55","dataanalytic",1,1,5.8073549220576
"24039","55","detect",1,8,23.2294196882304
"24040","55","development",1,26,33.1044766550393
"24041","55","different",1,28,33.7253711907467
"24042","55","differentiate",1,4,17.4220647661728
"24043","55","digital",1,33,35.1019419399124
"24044","55","dislike",1,1,5.8073549220576
"24045","55","displayed",1,51,38.7491421517601
"24046","55","distributed",1,51,38.7491421517601
"24047","55","drive",1,22,31.7048570821302
"24048","55","easytounderstand",1,1,5.8073549220576
"24049","55","either",1,6,20.8191496239549
"24050","55","embrace",1,7,22.1106613466315
"24051","55","emotional",1,1,5.8073549220576
"24052","55","encourage",1,1,5.8073549220576
"24053","55","engagement",1,8,23.2294196882304
"24054","55","engaging",1,2,11.6147098441152
"24055","55","example",1,11,25.8975021600726
"24056","55","express",1,51,38.7491421517601
"24057","55","failure",1,5,19.2916154725656
"24058","55","faster",1,8,23.2294196882304
"24059","55","feedback",1,9,24.2162344817371
"24060","55","fix",1,2,11.6147098441152
"24061","55","future",1,26,33.1044766550393
"24062","55","ge",1,1,5.8073549220576
"24063","55","generation",1,12,26.6265045460125
"24064","55","geolocation",1,1,5.8073549220576
"24065","55","getting",1,7,22.1106613466315
"24066","55","good",1,19,30.4765776757981
"24067","55","happen",1,9,24.2162344817371
"24068","55","ideation",1,2,11.6147098441152
"24069","55","improvisation",1,1,5.8073549220576
"24070","55","informal",1,2,11.6147098441152
"24071","55","information",1,51,38.7491421517601
"24072","55","interested",1,1,5.8073549220576
"24073","55","iot",1,20,30.9063253166808
"24074","55","issue",1,3,15.0117947018973
"24075","55","issues",1,37,36.0604995661724
"24076","55","key",1,47,38.064823829854
"24077","55","language",1,9,24.2162344817371
"24078","55","large",1,11,25.8975021600726
"24079","55","legally",1,51,38.7491421517601
"24080","55","leverage",1,23,32.0772847127978
"24081","55","like",1,4,17.4220647661728
"24082","55","listen",1,2,11.6147098441152
"24083","55","managed",1,9,24.2162344817371
"24084","55","marketplace",1,2,11.6147098441152
"24085","55","materials",1,51,38.7491421517601
"24086","55","measured",1,3,15.0117947018973
"24087","55","mechanistic",1,1,5.8073549220576
"24088","55","microlocation",1,1,5.8073549220576
"24089","55","might",1,3,15.0117947018973
"24090","55","natural",1,6,20.8191496239549
"24091","55","need",1,34,35.3520572939779
"24092","55","next",1,24,32.4338594680701
"24093","55","nlg",1,2,11.6147098441152
"24094","55","number",1,9,24.2162344817371
"24095","55","oestreich",1,9,24.2162344817371
"24096","55","offer",1,11,25.8975021600726
"24097","55","organic",1,3,15.0117947018973
"24098","55","organization",1,35,35.5949218971394
"24099","55","organizational",1,16,29.036774610288
"24100","55","otherwise",1,51,38.7491421517601
"24101","55","owned",1,51,38.7491421517601
"24102","55","paired",1,1,5.8073549220576
"24103","55","paulo",1,51,38.7491421517601
"24104","55","permission",1,51,38.7491421517601
"24105","55","policy",1,10,25.0989703946232
"24106","55","potential",1,10,25.0989703946232
"24107","55","predictable",1,3,15.0117947018973
"24108","55","problem",1,13,27.2971217329817
"24109","55","problems",1,10,25.0989703946232
"24110","55","process",1,33,35.1019419399124
"24111","55","protected",1,51,38.7491421517601
"24112","55","publicly",1,51,38.7491421517601
"24113","55","questions",1,21,31.3151011264712
"24114","55","ratio",1,3,15.0117947018973
"24115","55","rational",1,1,5.8073549220576
"24116","55","recap",1,1,5.8073549220576
"24117","55","recipients",1,51,38.7491421517601
"24118","55","reduce",1,11,25.8975021600726
"24119","55","relevant",1,13,27.2971217329817
"24120","55","report",1,16,29.036774610288
"24121","55","rivalry",1,1,5.8073549220576
"24122","55","rivals",1,1,5.8073549220576
"24123","55","são",1,56,39.5327261128043
"24124","55","sell",1,3,15.0117947018973
"24125","55","sense",1,4,17.4220647661728
"24126","55","sigma",1,6,20.8191496239549
"24127","55","sole",1,51,38.7491421517601
"24128","55","solicit",1,1,5.8073549220576
"24129","55","solutions",1,29,34.019374765374
"24130","55","stable",1,2,11.6147098441152
"24131","55","storytelling",1,4,17.4220647661728
"24132","55","styles",1,11,25.8975021600726
"24133","55","suggestions",1,1,5.8073549220576
"24134","55","supporting",1,51,38.7491421517601
"24135","55","team",1,17,29.5447023719203
"24136","55","technology",1,43,37.3196002536645
"24137","55","testing",1,8,23.2294196882304
"24138","55","thomas",1,9,24.2162344817371
"24139","55","today",1,17,29.5447023719203
"24140","55","trying",1,8,23.2294196882304
"24141","55","twins",1,2,11.6147098441152
"24142","55","types",1,19,30.4765776757981
"24143","55","unity",1,1,5.8073549220576
"24144","55","using",1,30,34.3034101744629
"24145","55","visualize",1,2,11.6147098441152
"24146","55","w",1,15,28.4960552524053
"24147","55","weak",1,4,17.4220647661728
"24148","55","without",1,51,38.7491421517601
"24149","55","workshop",1,5,19.2916154725656
"24150","55","written",1,51,38.7491421517601
"24151","56","data",53,51,0.530020553935678
"24152","56","gartner",24,56,8.32125906607058
"24153","56","2018",20,56,10.1118276232938
"24154","56","affiliates",20,56,10.1118276232938
"24155","56","inc",20,56,10.1118276232938
"24156","56","minutes",20,8,5.94170730868097
"24157","56","andor",19,56,10.6155758456202
"24158","56","reserved",18,56,11.1465666296249
"24159","56","rights",18,56,11.1465666296249
"24160","56","selfservice",18,19,8.59311353173273
"24161","56","analytics",16,51,12.0594407838741
"24162","56","science",13,34,12.8257680135071
"24163","56","augmented",12,16,11.1119621066822
"24164","56","cds",11,1,2.34792330342031
"24165","56","end",10,13,11.6825989749644
"24166","56","citizen",9,22,14.3988683005472
"24167","56","1",8,55,19.0376835700066
"24168","56","2",8,55,19.0376835700066
"24169","56","3",8,56,19.1106613466315
"24170","56","approach",8,27,16.1560117550864
"24171","56","back",8,4,8.42206476617281
"24172","56","case",8,18,14.5138143994677
"24173","56","four",8,14,13.4959515025163
"24174","56","share",8,22,15.3265622262183
"24175","56","4",7,51,20.0172760259145
"24176","56","discovery",7,24,16.7548875021635
"24177","56","group",7,7,11.4220647661728
"24178","56","pillars",7,3,7.75488750216347
"24179","56","steps",7,10,12.9657842846621
"24180","56","study",7,3,7.75488750216347
"24181","56","10",6,50,21.4091118343793
"24182","56","15",6,51,21.5011728539022
"24183","56","exercise",6,4,9.66717726400934
"24184","56","next",6,24,17.9969408357721
"24185","56","recommend",6,1,3.22239242133645
"24186","56","report",6,16,16.1119621066822
"24187","56","summary",6,4,9.66717726400934
"24188","56","workshop",6,5,10.7045559171897
"24189","56","30",5,35,21.3631674585789
"24190","56","35",5,22,19.0284494246999
"24191","56","agenda",5,8,13.941707308681
"24192","56","based",5,19,18.2912673424011
"24193","56","business",5,48,22.9514049559236
"24194","56","decisions",5,20,18.5491909541914
"24195","56","guidance",5,1,3.48542682717024
"24196","56","information",5,51,23.256250289198
"24197","56","preparation",5,15,17.1026081199233
"24198","56","process",5,33,21.067293417602
"24199","56","take",5,13,16.3830386931055
"24200","56","will",5,38,21.7766941695713
"24201","56","decision",4,23,21.0301608006838
"24202","56","learning",4,32,22.8441295323456
"24203","56","number",4,9,15.8763844788524
"24204","56","people",4,24,21.2639344666278
"24205","56","technology",4,43,24.4670707442603
"24206","56","2020",3,23,23.3226461420375
"24207","56","advanced",3,15,20.7188176632245
"24208","56","analysts",3,14,20.2985389895705
"24209","56","carlie",3,11,18.8294702700023
"24210","56","considerations",3,4,12.6671772640093
"24211","56","enable",3,14,20.2985389895705
"24212","56","enterprise",3,34,25.7036569660627
"24213","56","findings",3,1,4.22239242133645
"24214","56","idoine",3,11,18.8294702700023
"24215","56","impact",3,27,24.2993933747789
"24216","56","j",3,10,18.2488764334135
"24217","56","machine",3,30,24.9412100845609
"24218","56","management",3,46,27.5450385633739
"24219","56","may",3,51,28.1735981958737
"24220","56","model",3,40,26.6936612760864
"24221","56","reports",3,18,21.8294521449678
"24222","56","scientists",3,14,20.2985389895705
"24223","56","use",3,51,28.1735981958737
"24224","56","5",2,50,31.9393747553564
"24225","56","action",2,21,25.9227837036924
"24226","56","ad",2,14,23.1106613466315
"24227","56","algorithms",2,9,20.0463094802948
"24228","56","analysis",2,31,28.6239349396356
"24229","56","analytic",2,20,25.5843972217934
"24230","56","automated",2,11,21.4380705414353
"24231","56","ba",2,4,14.4220647661728
"24232","56","cindi",2,11,21.4380705414353
"24233","56","common",2,20,25.5843972217934
"24234","56","complex",2,19,25.2286501623545
"24235","56","comprehensive",2,5,15.9696873776782
"24236","56","confidential",2,51,32.0767168097886
"24237","56","deliver",2,12,22.0415420452914
"24238","56","establish",2,12,22.0415420452914
"24239","56","experts",2,14,23.1106613466315
"24240","56","external",2,24,26.848896967349
"24241","56","find",2,10,20.7770422997358
"24242","56","governance",2,36,29.66101932441
"24243","56","grow",2,5,15.9696873776782
"24244","56","hoc",2,12,22.0415420452914
"24245","56","howson",2,11,21.4380705414353
"24246","56","including",2,51,32.0767168097886
"24247","56","informationdriven",2,2,9.61470984411521
"24248","56","insight",2,12,22.0415420452914
"24249","56","integration",2,26,27.4040369368982
"24250","56","intended",2,51,32.0767168097886
"24251","56","joao",2,8,19.2294196882304
"24252","56","keep",2,12,22.0415420452914
"24253","56","leverage",2,23,26.5537227567408
"24254","56","local",2,21,25.9227837036924
"24255","56","measure",2,13,22.5966820148406
"24256","56","metadata",2,21,25.9227837036924
"24257","56","models",2,30,28.3965195788544
"24258","56","monitor",2,10,20.7770422997358
"24259","56","operationalize",2,6,17.2341871232338
"24260","56","patterns",2,10,20.7770422997358
"24261","56","platform",2,29,28.1613937702464
"24262","56","please",2,46,31.3610776787984
"24263","56","prepare",2,14,23.1106613466315
"24264","56","presentation",2,51,32.0767168097886
"24265","56","proprietary",2,51,32.0767168097886
"24266","56","provide",2,11,21.4380705414353
"24267","56","rate",2,10,20.7770422997358
"24268","56","rationale",2,2,9.61470984411521
"24269","56","relevant",2,13,22.5966820148406
"24270","56","sources",2,26,27.4040369368982
"24271","56","summit",2,51,32.0767168097886
"24272","56","tapadinhas",2,9,20.0463094802948
"24273","56","team",2,17,24.45723953067
"24274","56","twice",2,2,9.61470984411521
"24275","56","value",2,36,29.66101932441
"24276","56","11",1,47,38.064823829854
"24277","56","12",1,47,38.064823829854
"24278","56","13",1,47,38.064823829854
"24279","56","14",1,44,37.5122120041878
"24280","56","16",1,44,37.5122120041878
"24281","56","17",1,44,37.5122120041878
"24282","56","2019",1,12,26.6265045460125
"24283","56","22",1,51,38.7491421517601
"24284","56","23",1,51,38.7491421517601
"24285","56","40",1,23,32.0772847127978
"24286","56","6",1,51,38.7491421517601
"24287","56","7",1,51,38.7491421517601
"24288","56","8",1,51,38.7491421517601
"24289","56","9",1,48,38.2412143901278
"24290","56","access",1,19,30.4765776757981
"24291","56","acquire",1,6,20.8191496239549
"24292","56","actionable",1,4,17.4220647661728
"24293","56","activities",1,10,25.0989703946232
"24294","56","agile",1,12,26.6265045460125
"24295","56","aha",1,2,11.6147098441152
"24296","56","amount",1,10,25.0989703946232
"24297","56","analyze",1,8,23.2294196882304
"24298","56","apply",1,12,26.6265045460125
"24299","56","appropriate",1,4,17.4220647661728
"24300","56","apps",1,13,27.2971217329817
"24301","56","architectural",1,7,22.1106613466315
"24302","56","architecture",1,20,30.9063253166808
"24303","56","artifacts",1,3,15.0117947018973
"24304","56","asset",1,17,29.5447023719203
"24305","56","assumptions",1,11,25.8975021600726
"24306","56","audience",1,51,38.7491421517601
"24307","56","audio",1,9,24.2162344817371
"24308","56","augments",1,3,15.0117947018973
"24309","56","autogenerated",1,1,5.8073549220576
"24310","56","automation",1,11,25.8975021600726
"24311","56","basic",1,9,24.2162344817371
"24312","56","behavioral",1,6,20.8191496239549
"24313","56","best",1,29,34.019374765374
"24314","56","bi",1,28,33.7253711907467
"24315","56","brazil",1,51,38.7491421517601
"24316","56","broader",1,8,23.2294196882304
"24317","56","building",1,17,29.5447023719203
"24318","56","can",1,39,36.5015615128215
"24319","56","capabilities",1,31,34.5781312500224
"24320","56","capability",1,17,29.5447023719203
"24321","56","cases",1,28,33.7253711907467
"24322","56","catalog",1,9,24.2162344817371
"24323","56","challenges",1,17,29.5447023719203
"24324","56","clarification",1,2,11.6147098441152
"24325","56","collaboration",1,14,27.9180162686891
"24326","56","companies",1,8,23.2294196882304
"24327","56","complete",1,4,17.4220647661728
"24328","56","components",1,14,27.9180162686891
"24329","56","consistent",1,13,27.2971217329817
"24330","56","contact",1,46,37.8846396348554
"24331","56","contain",1,51,38.7491421517601
